user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
9751,57,Female,Doctor,5.75,57,4.76,8,9,4,103,43,2
9752,29,Female,Doctor,6.89,97,7.85,7,9,0,113,252,1
9753,22,Female,Doctor,7.97,71,4.59,2,2,2,44,173,3
9754,34,Female,Student,7.43,69,8.91,2,2,0,89,151,5
9755,38,Male,Business,5.19,99,6.36,4,4,1,6,102,6
9756,33,Female,Designer,1.8,80,7.4,5,8,5,78,150,9
9757,57,Female,Doctor,5.41,96,5.88,3,1,3,114,107,2
9758,31,Male,Business,8.57,45,8.96,8,8,3,38,163,3
9759,48,Female,Doctor,9.59,87,6.8,1,9,3,74,47,5
9760,56,Female,Student,2.44,49,6.62,3,3,4,110,154,4
9761,58,Female,Teacher,8.09,102,5.78,4,3,0,68,198,9
9762,44,Male,Student,3.65,71,8.55,6,9,0,6,283,3
9763,43,Male,Student,6.9,65,8.75,4,4,5,113,138,6
9764,33,Male,Doctor,6.7,13,7.5,4,8,2,58,233,5
9765,33,Female,Teacher,4.48,6,7.26,8,3,2,12,243,1
9766,25,Female,Designer,8.52,46,7.93,1,2,3,108,112,6
9767,19,Male,Business,6.98,42,5.24,7,9,4,19,94,9
9768,32,Male,Engineer,9.35,60,6.5,7,7,1,64,254,8
9769,47,Female,Engineer,9.41,32,7.91,2,7,2,48,154,5
9770,26,Female,Business,5.53,41,6.48,7,5,4,87,158,5
9771,47,Male,Teacher,3.28,61,7.69,1,5,3,73,231,2
9772,45,Male,Teacher,1.93,104,6.27,1,1,4,7,130,2
9773,50,Female,Business,8.62,37,5.55,4,8,4,103,282,8
9774,18,Male,Student,9.4,86,4.84,3,2,5,57,219,8
9775,56,Male,Business,4.47,114,4.99,1,4,3,2,228,7
9776,25,Male,Business,4.59,87,5.62,9,9,0,37,118,8
9777,46,Male,Designer,7.43,44,4.49,9,1,3,97,73,9
9778,44,Female,Doctor,7.89,61,8.83,7,3,4,99,168,7
9779,58,Female,Designer,5.32,7,7.56,8,2,3,115,79,8
9780,55,Female,Business,8.91,102,4.51,9,8,4,98,28,4
9781,34,Male,Doctor,8.57,37,6.19,4,6,0,49,82,9
9782,54,Male,Business,6.59,64,6.61,6,6,0,76,262,7
9783,24,Male,Designer,7.03,88,6.3,9,3,3,18,184,8
9784,37,Female,Doctor,5.24,61,4.52,5,4,1,80,29,2
9785,24,Female,Teacher,7.35,34,4.86,5,4,3,21,45,8
9786,37,Female,Student,6.05,57,7.91,3,4,5,51,181,9
9787,53,Female,Designer,1.16,56,7.41,4,7,2,38,194,6
9788,48,Female,Teacher,1.57,42,8.9,1,8,0,83,254,4
9789,50,Female,Teacher,5.5,118,8.99,4,6,2,54,92,3
9790,55,Female,Student,5.08,98,7.41,1,9,5,9,275,3
9791,20,Female,Business,7.31,31,6.97,8,1,1,53,167,4
9792,59,Male,Doctor,2.34,84,7.1,1,4,1,115,235,8
9793,27,Male,Student,5.43,52,6.59,5,4,5,79,259,6
9794,24,Male,Doctor,8.44,49,8.97,3,6,5,47,265,2
9795,49,Male,Business,2.81,79,6.9,6,2,1,83,134,9
9796,23,Male,Engineer,1.36,38,5.59,2,7,4,107,58,2
9797,33,Female,Doctor,4.67,28,8.9,8,9,0,64,254,2
9798,59,Male,Student,9.58,19,6.75,3,2,4,0,286,6
9799,31,Female,Teacher,7.12,59,5.34,4,4,3,118,67,1
9800,40,Female,Business,7.17,9,5.91,6,5,3,11,72,5
9801,55,Male,Teacher,4.82,7,6.01,4,4,4,11,120,2
9802,46,Female,Engineer,7.09,12,4.05,9,5,0,56,273,7
9803,36,Female,Business,5.27,29,4.27,9,6,2,79,110,8
9804,29,Male,Engineer,4.54,62,7.55,9,3,0,23,299,1
9805,40,Female,Engineer,1.7,115,6.63,2,4,4,84,164,6
9806,51,Male,Teacher,2.91,93,4.72,2,1,2,11,116,2
9807,50,Male,Engineer,1.42,77,7.7,1,2,5,93,118,9
9808,27,Female,Doctor,2.81,32,6.32,7,7,3,9,215,1
9809,53,Female,Designer,9.4,86,8.98,8,4,2,48,106,6
9810,55,Male,Teacher,6.56,69,6.35,9,7,3,9,203,8
9811,25,Female,Doctor,5.55,57,7.94,6,8,2,22,109,2
9812,48,Female,Designer,9.02,108,8.51,5,7,5,91,236,7
9813,37,Male,Designer,8.73,47,6.5,1,7,5,69,102,3
9814,55,Male,Engineer,6.22,75,4.39,6,1,1,95,202,7
9815,22,Male,Teacher,5.36,56,5.88,5,9,1,98,297,4
9816,54,Male,Designer,8.82,83,6.85,1,1,4,75,134,4
9817,18,Male,Student,3.41,94,4.28,5,8,5,58,144,1
9818,28,Male,Doctor,2.18,90,7.91,3,1,1,5,26,6
9819,21,Female,Engineer,3.34,87,5.83,3,4,0,74,29,8
9820,48,Female,Engineer,8.23,31,7.05,8,6,5,106,201,4
9821,50,Male,Designer,3.18,94,8.75,9,5,1,82,182,8
9822,37,Female,Business,5.95,27,4.62,7,1,4,107,97,4
9823,20,Female,Designer,2.31,28,8.59,3,8,4,8,90,1
9824,27,Female,Student,6.6,32,7.31,3,8,4,31,57,3
9825,21,Female,Teacher,9.01,20,4.86,4,5,0,65,250,1
9826,34,Male,Designer,4.23,70,5.64,6,2,2,100,123,8
9827,58,Male,Student,6.22,53,8.8,2,7,1,54,287,8
9828,22,Female,Doctor,3.07,44,7.24,2,9,4,37,267,3
9829,27,Male,Engineer,4.33,111,7.08,3,4,0,19,292,3
9830,44,Male,Teacher,5.66,38,4.93,5,6,5,99,185,8
9831,44,Female,Engineer,8.13,20,7.13,5,1,3,68,20,1
9832,33,Male,Business,2.42,98,8.94,4,6,2,31,105,4
9833,19,Male,Teacher,9.65,73,5.44,8,2,5,117,114,7
9834,40,Male,Business,7.13,34,6.24,6,1,0,62,139,1
9835,21,Male,Business,7.03,77,8.76,2,9,3,35,184,3
9836,23,Male,Teacher,5.6,83,5.1,8,3,3,81,273,6
9837,29,Female,Teacher,2.68,85,6.58,8,5,3,2,287,7
9838,58,Female,Designer,6.41,97,7.26,7,1,5,44,73,7
9839,49,Male,Business,1.17,42,8.63,2,4,3,108,108,1
9840,29,Female,Business,5.11,20,8.21,5,5,1,48,279,1
9841,55,Male,Teacher,6.64,96,7.41,7,4,2,33,149,4
9842,24,Male,Business,3.24,49,4.88,9,1,4,67,253,8
9843,37,Male,Engineer,8.22,108,6.56,8,9,3,65,231,4
9844,57,Female,Business,3.84,58,8.62,5,5,3,26,178,1
9845,44,Female,Student,2.77,16,8.12,5,3,2,98,250,9
9846,19,Male,Student,9.49,14,8.3,9,9,3,25,88,6
9847,51,Male,Designer,1.9,21,5.97,1,3,1,1,244,9
9848,25,Male,Business,2.55,36,5.81,6,8,0,83,228,5
9849,49,Male,Student,4.33,13,5.33,2,4,0,40,26,6
9850,45,Female,Business,9.38,95,8.18,2,5,0,96,152,1
9851,24,Female,Student,7.83,97,6.11,3,1,4,83,230,5
9852,43,Female,Teacher,3.09,88,7.81,7,4,2,39,44,5
9853,27,Male,Doctor,9.15,17,5.13,5,3,4,117,223,2
9854,52,Female,Student,6.25,48,4.05,8,2,1,21,50,7
9855,39,Male,Engineer,2.85,119,5.82,7,2,0,71,145,1
9856,21,Female,Business,2.59,105,5.76,5,2,4,105,30,2
9857,31,Male,Doctor,4.92,43,5.99,7,9,2,24,36,9
9858,33,Female,Designer,2.75,19,6.73,4,9,0,105,289,1
9859,49,Male,Engineer,3.93,89,4.25,9,4,4,119,91,6
9860,34,Female,Doctor,9.47,49,4.6,9,5,3,102,245,2
9861,40,Male,Doctor,4.69,24,7.76,1,1,2,69,127,6
9862,24,Male,Teacher,9.32,96,7.94,7,7,5,39,239,8
9863,37,Male,Doctor,6.21,71,4.19,3,9,4,30,197,1
9864,42,Male,Doctor,8.2,79,7.18,2,9,2,73,212,7
9865,28,Female,Engineer,2.99,117,4.98,8,8,1,84,220,8
9866,24,Male,Designer,6.13,106,7.52,3,7,3,79,177,4
9867,42,Female,Business,2.57,41,5.61,1,4,3,0,264,2
9868,53,Male,Engineer,7.25,9,6.81,6,7,2,112,68,9
9869,38,Male,Teacher,1.5,100,6.77,6,8,3,59,84,4
9870,30,Female,Engineer,2.75,13,4.27,1,5,3,59,41,7
9871,47,Female,Engineer,4.73,51,5.35,5,9,5,80,284,1
9872,24,Female,Doctor,9.39,15,4.67,7,9,3,44,221,3
9873,35,Female,Engineer,9.9,87,7.98,1,1,5,60,286,3
9874,31,Male,Teacher,6.29,115,8.46,7,9,5,28,101,8
9875,23,Female,Student,7.28,7,8.53,1,4,0,82,128,6
9876,25,Female,Teacher,5.81,115,8.51,2,5,3,71,129,9
9877,19,Female,Doctor,5.66,116,8.98,3,1,2,52,185,5
9878,58,Male,Doctor,4.58,68,8.57,5,7,5,30,264,3
9879,54,Female,Student,9.7,81,8.8,7,4,3,25,23,2
9880,57,Male,Engineer,3.44,89,4.91,6,1,5,97,104,5
9881,25,Male,Student,3.55,68,5.55,8,2,1,72,36,6
9882,47,Male,Teacher,2.45,96,7.08,3,6,1,118,288,7
9883,31,Male,Student,1.23,35,6.33,5,1,2,105,60,1
9884,34,Female,Teacher,3.54,30,8.47,9,7,1,54,291,7
9885,28,Male,Business,5.31,6,8.41,3,5,5,45,61,2
9886,55,Female,Business,2.92,97,4.72,6,6,4,30,239,5
9887,35,Male,Engineer,5.8,51,6.69,6,4,3,3,151,2
9888,56,Female,Engineer,4.36,79,5.07,3,7,2,66,270,9
9889,42,Female,Doctor,9.2,49,5.91,5,4,0,86,245,8
9890,27,Female,Student,6.98,44,6.96,1,8,0,118,127,5
9891,34,Male,Designer,9.91,89,6.27,6,6,3,42,35,9
9892,19,Male,Engineer,4.74,100,8.57,8,2,5,23,221,5
9893,18,Female,Doctor,8.64,7,5.91,8,1,1,36,196,3
9894,35,Male,Doctor,8.69,53,6.6,9,9,0,36,183,6
9895,53,Male,Engineer,4.18,82,7.87,6,4,3,35,28,3
9896,33,Female,Engineer,2.93,39,6.46,6,9,1,59,140,2
9897,28,Female,Teacher,4.36,102,5.82,8,2,2,14,144,1
9898,51,Female,Teacher,6.68,76,7.17,2,1,5,35,104,5
9899,51,Male,Teacher,5.72,81,6.93,6,4,5,118,208,9
9900,46,Male,Business,9.43,106,7.47,7,4,3,85,110,8
9901,58,Female,Engineer,8.11,118,5.38,5,5,0,4,228,7
9902,24,Male,Doctor,1.51,83,8.89,3,2,3,61,290,4
9903,44,Male,Doctor,2.52,51,8.73,8,5,2,85,60,8
9904,59,Female,Designer,1.16,36,7.68,3,1,4,99,185,7
9905,58,Male,Engineer,9.72,66,5.16,5,8,0,77,169,6
9906,21,Male,Designer,1.02,30,5.22,4,6,0,47,120,3
9907,38,Female,Designer,1.52,84,8.94,8,4,2,61,99,8
9908,41,Male,Student,6.18,62,6.89,2,3,0,37,282,2
9909,48,Male,Designer,8.25,22,5.56,2,4,2,24,294,9
9910,25,Male,Engineer,9.28,110,4.39,1,9,5,62,184,9
9911,47,Female,Business,2.1,46,8.66,2,3,4,22,84,4
9912,25,Male,Designer,6.25,56,4.83,7,9,2,77,235,5
9913,43,Male,Business,1.24,79,6.63,3,1,4,91,115,4
9914,45,Male,Engineer,3.17,19,6.42,4,9,2,1,292,6
9915,39,Female,Student,8.52,45,5.06,4,7,5,77,139,7
9916,41,Male,Designer,5.98,10,6.16,6,2,5,39,158,7
9917,37,Male,Student,9.06,112,5.93,1,7,2,112,258,5
9918,53,Female,Designer,9.68,107,8.9,9,7,4,76,74,7
9919,24,Female,Designer,8.33,106,5.21,1,9,5,74,284,2
9920,41,Female,Designer,6.1,113,6.44,8,4,3,84,294,3
9921,32,Male,Student,2.09,56,7.97,4,8,5,108,212,2
9922,24,Male,Doctor,4.36,107,4.7,9,4,3,30,262,2
9923,57,Female,Designer,1.42,33,7.03,5,2,3,116,112,3
9924,32,Female,Designer,4.9,31,8.64,5,7,2,5,273,6
9925,19,Female,Business,2.17,103,4.16,9,9,1,101,36,3
9926,23,Female,Student,8.68,16,5.41,3,9,0,36,162,5
9927,54,Female,Student,1.7,57,5.09,1,2,2,105,196,7
9928,57,Male,Engineer,4.74,105,7.4,2,4,0,73,230,5
9929,44,Female,Designer,8.81,79,5.15,6,1,5,79,179,6
9930,59,Male,Teacher,6.69,101,8.19,6,1,3,42,99,2
9931,23,Male,Student,7.96,34,7.94,8,9,3,51,82,7
9932,37,Female,Designer,3.21,48,4.15,4,2,0,2,167,5
9933,44,Male,Business,5.21,66,5.57,5,2,0,18,82,4
9934,59,Female,Doctor,4.1,95,4.0,5,7,2,116,189,8
9935,28,Male,Student,6.03,61,6.39,9,1,0,105,100,7
9936,57,Female,Student,2.33,104,5.54,7,6,3,82,281,3
9937,51,Male,Teacher,7.11,118,5.63,2,8,1,33,251,4
9938,28,Female,Teacher,3.42,63,7.21,9,5,3,41,221,1
9939,50,Female,Engineer,7.81,18,7.47,3,9,2,53,87,4
9940,53,Female,Doctor,9.51,31,4.13,9,8,1,19,123,9
9941,41,Male,Teacher,9.97,105,7.55,3,7,1,69,78,6
9942,31,Male,Doctor,4.61,77,6.85,1,3,4,55,272,6
9943,22,Male,Business,8.41,13,4.67,1,1,1,110,131,2
9944,36,Male,Teacher,7.48,106,4.65,2,4,1,42,173,6
9945,41,Male,Teacher,3.31,10,6.17,3,9,5,93,239,8
9946,53,Female,Designer,6.65,39,7.41,7,1,4,4,259,9
9947,36,Male,Engineer,2.95,35,8.27,8,4,2,104,74,4
9948,38,Male,Business,3.69,30,5.24,6,9,5,85,163,7
9949,52,Female,Designer,3.68,105,7.07,4,7,2,111,62,6
9950,31,Female,Business,9.68,104,4.37,8,6,5,110,70,9
9951,25,Male,Engineer,2.43,115,4.51,4,7,3,103,283,9
9952,24,Male,Designer,7.45,94,4.85,4,3,1,79,79,9
9953,54,Female,Engineer,2.97,69,7.15,7,4,2,94,119,1
9954,37,Male,Designer,1.18,57,5.67,4,7,1,61,135,1
9955,54,Male,Business,7.64,105,7.58,3,2,2,105,264,1
9956,18,Male,Student,2.79,49,6.5,8,3,3,100,231,9
9957,31,Male,Doctor,1.22,85,8.32,6,5,2,117,224,4
9958,18,Female,Designer,8.17,50,7.55,1,2,1,33,273,5
9959,27,Male,Teacher,7.58,36,4.69,8,7,3,15,158,8
9960,32,Male,Doctor,8.91,8,7.84,8,9,3,45,255,8
9961,34,Female,Teacher,5.29,16,7.93,3,8,5,94,189,2
9962,46,Female,Engineer,7.69,14,4.51,3,7,2,68,70,7
9963,22,Female,Business,4.86,117,7.42,2,2,2,2,188,8
9964,37,Female,Student,4.41,115,8.25,4,2,2,103,64,4
9965,41,Female,Engineer,4.66,102,5.43,2,9,4,54,45,6
9966,59,Female,Doctor,5.15,66,8.57,7,6,4,92,46,6
9967,41,Male,Engineer,2.12,49,7.88,8,2,1,66,121,7
9968,59,Female,Designer,8.86,65,6.47,7,5,1,114,103,2
9969,38,Female,Student,9.4,14,4.88,8,3,1,25,214,7
9970,47,Female,Engineer,7.36,66,4.81,5,1,5,17,262,7
9971,39,Male,Doctor,7.88,19,4.4,6,8,1,39,268,4
9972,23,Female,Designer,5.06,8,7.81,4,4,1,12,64,1
9973,54,Female,Student,8.75,97,8.71,9,2,5,62,79,3
9974,31,Female,Student,3.34,54,8.85,1,2,3,68,112,1
9975,56,Female,Business,8.85,92,7.57,2,6,0,14,259,6
9976,46,Female,Doctor,8.25,43,4.18,2,1,3,62,238,5
9977,33,Male,Student,1.67,105,4.1,9,3,3,98,252,2
9978,19,Male,Teacher,7.68,19,7.53,9,5,2,31,237,4
9979,46,Male,Business,4.21,19,5.45,9,6,0,31,261,6
9980,25,Male,Doctor,6.88,66,6.29,3,7,0,73,191,3
9981,59,Male,Business,2.25,84,7.92,6,8,4,96,186,9
9982,21,Male,Teacher,4.27,55,8.82,1,5,3,16,51,9
9983,18,Female,Business,9.95,81,5.26,9,5,3,92,272,7
9984,37,Male,Teacher,2.98,115,6.19,3,5,5,19,78,4
9985,32,Male,Student,7.23,24,7.87,2,1,1,93,285,4
9986,57,Female,Designer,8.35,114,6.29,8,2,4,106,244,3
9987,43,Male,Business,7.54,109,6.82,6,1,0,8,144,9
9988,45,Female,Student,5.16,91,5.88,4,3,2,78,72,6
9989,18,Female,Engineer,1.63,78,8.81,1,6,5,99,31,6
9990,47,Female,Student,3.86,81,8.09,7,7,0,93,267,6
9991,51,Female,Teacher,8.72,87,8.98,6,9,3,45,91,7
9992,53,Male,Engineer,6.52,33,8.86,6,9,0,60,243,9
9993,46,Female,Designer,5.08,22,8.27,6,1,0,95,72,4
9994,39,Male,Engineer,9.07,60,8.07,2,9,0,113,197,1
9995,30,Female,Doctor,6.81,12,5.89,4,2,3,40,72,2
9996,22,Male,Business,9.87,25,6.79,1,4,5,16,98,7
9997,59,Male,Engineer,1.37,64,7.57,2,6,0,14,147,1
9998,24,Male,Teacher,5.47,87,6.97,2,7,3,85,116,6
9999,21,Female,Student,2.79,77,5.91,8,6,2,12,154,8
10000,37,Female,Designer,8.76,118,8.77,9,6,3,33,144,5
10001,22,Female,Student,9.24,18,4.92,2,2,1,50,245,3
10002,23,Male,Business,2.52,62,5.39,2,2,1,18,179,8
10003,19,Female,Designer,9.15,19,6.13,6,2,3,81,93,4
10004,21,Male,Engineer,2.15,79,7.13,1,7,2,91,213,7
10005,30,Female,Teacher,1.53,114,7.21,8,5,3,118,245,5
10006,46,Female,Business,6.24,102,5.46,8,2,2,29,124,6
10007,53,Male,Teacher,5.75,100,7.43,1,6,4,104,92,1
10008,25,Male,Engineer,5.62,103,8.29,2,8,2,23,215,5
10009,27,Female,Teacher,7.26,71,8.95,8,4,0,14,249,5
10010,32,Female,Doctor,8.74,7,4.3,9,1,4,23,23,1
10011,55,Male,Designer,4.14,14,4.07,2,1,5,35,153,9
10012,31,Female,Doctor,8.67,37,8.46,1,3,5,85,60,4
10013,32,Male,Business,8.26,14,4.74,9,6,5,108,194,9
10014,22,Female,Student,7.82,60,4.89,9,5,3,115,261,2
10015,39,Female,Engineer,7.39,95,5.57,2,9,0,45,101,2
10016,21,Male,Student,5.06,50,5.22,1,8,2,96,297,7
10017,52,Female,Designer,9.03,110,4.74,5,8,0,92,199,3
10018,54,Female,Student,9.03,20,7.49,2,3,5,11,93,5
10019,43,Male,Student,7.78,11,8.65,6,3,4,28,138,2
10020,59,Female,Teacher,3.72,62,6.52,1,6,3,35,180,8
10021,52,Female,Business,5.14,92,6.73,8,8,3,76,74,6
10022,57,Male,Designer,8.92,14,7.12,6,8,5,76,180,6
10023,28,Male,Doctor,7.76,78,5.89,9,8,1,30,191,2
10024,36,Male,Business,4.76,41,6.64,6,9,1,86,125,7
10025,25,Female,Engineer,5.36,77,4.69,7,7,5,65,239,4
10026,51,Male,Student,5.27,52,4.05,6,2,5,63,21,3
10027,42,Male,Student,5.88,89,5.7,4,1,3,47,235,9
10028,54,Male,Engineer,3.36,40,4.84,4,6,0,6,294,3
10029,36,Female,Student,8.36,15,4.91,5,8,5,2,259,5
10030,18,Female,Engineer,3.55,47,6.75,4,9,2,63,280,8
10031,18,Male,Teacher,4.92,33,8.74,6,9,4,76,268,8
10032,39,Female,Designer,9.47,9,7.35,1,3,3,84,219,7
10033,20,Female,Doctor,3.7,112,4.65,7,4,0,101,52,4
10034,39,Male,Teacher,8.29,47,4.63,4,2,5,105,201,9
10035,51,Female,Student,5.02,60,8.57,4,3,2,57,257,8
10036,53,Male,Student,8.0,25,7.64,4,4,2,97,201,2
10037,46,Female,Teacher,7.69,65,7.17,5,1,5,18,289,6
10038,41,Male,Teacher,2.11,119,8.07,8,6,5,97,276,1
10039,35,Male,Designer,5.17,17,8.39,4,9,2,83,203,2
10040,57,Male,Student,4.0,33,8.6,3,4,2,44,224,2
10041,39,Male,Student,8.45,117,4.52,9,6,4,12,208,4
10042,44,Male,Teacher,6.63,104,6.79,8,4,4,86,56,3
10043,43,Male,Engineer,3.36,115,4.3,4,9,2,30,124,8
10044,22,Female,Student,2.43,81,6.0,4,9,2,64,278,1
10045,43,Female,Teacher,9.91,118,4.76,1,1,4,68,205,3
10046,29,Male,Engineer,6.12,110,7.5,4,3,4,2,184,5
10047,22,Female,Teacher,5.54,86,7.42,8,6,0,15,92,5
10048,46,Female,Doctor,7.66,61,6.39,4,1,3,62,261,3
10049,35,Male,Designer,4.69,80,8.45,5,9,5,110,59,3
10050,38,Male,Engineer,6.98,55,8.76,8,5,0,114,149,5
10051,33,Female,Student,1.85,91,6.19,6,2,0,96,177,8
10052,22,Male,Designer,1.27,76,6.57,5,8,3,109,232,6
10053,30,Female,Doctor,1.29,92,4.47,6,3,0,103,288,6
10054,27,Male,Business,3.2,91,6.67,2,3,0,69,280,1
10055,22,Male,Designer,4.09,39,5.32,7,6,5,116,248,4
10056,19,Male,Student,6.18,17,7.41,3,9,4,82,45,3
10057,52,Female,Teacher,9.5,94,7.68,7,4,2,27,59,3
10058,40,Male,Business,8.34,28,8.66,5,4,5,40,47,5
10059,30,Male,Student,4.57,89,8.67,1,7,0,62,115,3
10060,21,Male,Doctor,2.79,18,7.39,2,1,1,50,194,3
10061,50,Female,Designer,1.84,27,4.15,7,9,1,112,276,3
10062,53,Female,Teacher,4.74,76,8.67,8,9,3,75,268,4
10063,52,Male,Engineer,4.07,49,7.13,7,9,4,109,72,2
10064,39,Female,Student,10.0,81,7.52,7,5,0,36,124,3
10065,25,Female,Doctor,7.46,25,8.75,6,3,5,1,214,6
10066,33,Female,Teacher,4.13,25,6.91,3,4,5,44,26,8
10067,32,Male,Business,6.37,46,5.12,1,5,2,103,89,2
10068,49,Male,Teacher,5.84,64,5.93,6,4,2,16,115,2
10069,36,Female,Business,3.57,40,7.73,3,3,5,14,289,3
10070,47,Male,Designer,3.19,8,4.72,1,9,0,4,37,1
10071,52,Female,Teacher,3.99,20,7.4,9,8,3,118,246,6
10072,54,Male,Student,7.7,18,6.11,4,5,2,99,235,9
10073,52,Male,Designer,2.72,42,4.21,5,3,1,77,29,3
10074,53,Female,Designer,6.98,99,4.3,9,4,1,80,202,2
10075,45,Male,Doctor,1.56,46,5.18,1,5,5,30,34,8
10076,53,Female,Student,1.23,69,8.34,3,1,4,95,291,8
10077,50,Male,Designer,5.07,102,7.25,2,5,5,85,89,3
10078,22,Female,Doctor,2.27,110,5.89,4,8,3,53,68,2
10079,34,Male,Teacher,1.82,89,5.17,1,1,1,15,299,4
10080,21,Female,Designer,5.15,67,5.81,6,1,5,73,150,5
10081,29,Male,Business,8.85,9,6.13,9,7,4,111,211,3
10082,36,Female,Teacher,9.63,106,6.47,6,1,0,63,252,3
10083,28,Female,Student,1.45,45,8.06,6,6,1,83,154,9
10084,28,Female,Teacher,9.86,23,6.56,8,8,5,2,47,2
10085,27,Female,Teacher,7.53,52,5.26,2,1,4,117,209,3
10086,55,Female,Teacher,5.62,11,6.14,5,3,2,72,67,4
10087,27,Female,Teacher,2.45,34,6.56,3,7,0,78,218,5
10088,51,Female,Teacher,9.86,103,5.65,9,9,0,53,60,2
10089,51,Female,Designer,7.43,20,4.91,9,3,0,44,41,6
10090,32,Female,Teacher,9.19,9,8.13,6,9,4,79,224,3
10091,49,Female,Doctor,1.08,53,5.92,6,3,4,49,208,4
10092,29,Male,Teacher,5.65,101,7.07,1,9,4,64,181,9
10093,31,Male,Doctor,6.74,103,8.38,9,6,3,6,217,4
10094,57,Male,Engineer,8.41,15,4.18,3,1,4,24,132,1
10095,29,Female,Teacher,5.77,51,6.46,3,1,3,116,163,3
10096,38,Male,Engineer,5.42,68,5.35,1,8,0,75,93,9
10097,45,Male,Engineer,6.6,10,8.76,3,4,4,74,250,7
10098,56,Male,Engineer,3.1,111,7.1,4,9,3,19,287,4
10099,22,Female,Teacher,4.22,101,4.31,3,2,1,118,73,4
10100,29,Male,Designer,4.56,64,6.33,6,9,1,75,99,4
10101,53,Female,Teacher,5.64,48,4.97,7,5,3,12,159,7
10102,33,Female,Designer,8.94,35,4.75,6,9,5,83,57,3
10103,56,Male,Engineer,5.66,73,5.32,6,2,2,117,141,2
10104,32,Female,Doctor,3.06,106,5.26,5,8,5,105,89,6
10105,33,Male,Doctor,4.17,19,4.57,3,7,0,21,263,4
10106,39,Female,Designer,1.3,9,7.12,2,5,5,69,170,8
10107,21,Male,Designer,2.82,41,6.61,1,7,2,27,104,5
10108,27,Female,Teacher,1.69,78,7.14,3,9,0,13,241,9
10109,26,Male,Student,9.14,30,5.93,5,6,0,116,130,1
10110,24,Female,Doctor,7.03,81,7.23,1,8,2,15,278,7
10111,57,Female,Student,1.69,88,5.74,8,5,4,9,81,8
10112,36,Female,Doctor,4.5,22,7.72,1,3,3,73,161,9
10113,39,Male,Engineer,2.18,101,6.89,8,6,5,17,219,1
10114,33,Male,Engineer,2.37,101,5.68,6,9,3,38,58,6
10115,39,Female,Engineer,9.51,33,8.02,7,6,4,113,34,2
10116,56,Male,Engineer,3.02,67,4.93,7,1,4,97,217,5
10117,22,Male,Teacher,6.84,44,7.55,8,8,2,89,147,7
10118,23,Male,Doctor,8.37,65,4.71,3,9,0,54,146,9
10119,40,Female,Student,5.86,101,8.31,9,4,1,51,242,1
10120,58,Female,Business,8.93,64,4.78,5,2,5,115,145,9
10121,53,Female,Teacher,6.36,106,5.96,1,6,2,26,192,2
10122,53,Male,Teacher,7.75,99,7.47,3,8,3,116,168,1
10123,29,Female,Doctor,7.71,73,4.41,7,1,4,62,163,6
10124,20,Female,Business,7.04,90,8.92,2,8,2,88,126,1
10125,50,Female,Engineer,2.2,110,6.16,9,2,1,28,86,7
10126,43,Female,Business,6.87,93,8.01,5,7,3,31,128,8
10127,57,Female,Engineer,1.11,87,5.01,4,8,3,52,209,9
10128,55,Female,Student,4.94,44,8.37,2,1,3,48,291,2
10129,55,Female,Teacher,1.04,116,4.96,8,9,0,29,22,5
10130,36,Female,Engineer,7.03,72,6.65,2,7,3,78,234,6
10131,41,Male,Engineer,8.23,5,5.01,3,2,1,81,34,7
10132,49,Male,Student,1.12,9,4.37,2,7,3,118,74,7
10133,44,Male,Doctor,9.28,117,8.31,7,5,0,94,197,7
10134,25,Female,Student,7.57,59,8.9,1,5,2,63,78,1
10135,28,Female,Doctor,4.01,68,6.43,3,8,1,16,131,2
10136,32,Male,Doctor,1.5,117,7.6,8,6,2,111,96,7
10137,36,Female,Business,7.88,5,8.36,2,6,2,111,73,4
10138,57,Male,Business,2.35,80,4.21,7,1,5,43,199,6
10139,30,Female,Student,3.91,116,6.96,3,1,2,75,236,9
10140,36,Female,Engineer,2.34,116,8.88,8,9,4,104,45,8
10141,19,Male,Teacher,3.9,89,7.07,9,5,4,118,244,4
10142,48,Female,Designer,5.4,67,5.16,3,8,0,34,231,7
10143,40,Female,Business,4.86,90,7.37,2,9,0,22,296,6
10144,55,Male,Designer,9.74,104,7.96,9,8,2,61,238,5
10145,45,Female,Business,4.3,69,5.33,3,6,2,79,214,5
10146,55,Female,Doctor,7.41,33,6.54,4,1,5,114,181,3
10147,45,Female,Doctor,4.6,26,8.3,3,7,4,51,222,1
10148,21,Female,Business,8.84,14,7.68,9,6,0,15,27,1
10149,32,Female,Designer,2.52,64,8.69,3,9,5,27,145,2
10150,51,Female,Teacher,1.3,50,4.68,3,3,5,108,154,8
10151,18,Female,Student,4.29,89,5.21,3,9,5,59,219,9
10152,58,Male,Designer,9.91,51,7.79,3,5,0,34,177,2
10153,45,Male,Doctor,4.74,17,7.62,1,5,1,49,91,7
10154,23,Female,Business,4.1,65,6.94,5,7,3,26,295,4
10155,56,Female,Teacher,2.02,53,6.08,3,3,4,107,115,1
10156,20,Female,Student,7.94,95,4.71,7,9,0,89,46,6
